"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-17","0.48","0.0","0.0",,"65","46"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-18","0.01","0.0","0.0",,"43","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-19","0.00","0.0","0.0",,"36","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-20","0.00","0.0","0.0",,"37","20"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-21","0.22","0.0","0.0",,"45","31"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-22","0.09","0.0","0.0",,"47","40"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-23","0.08","1.4","0.0",,"33","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-24","0.00","0.0","0.4",,"28","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-25","0.00","0.0","0.4",,"36","17"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-26","0.14","1.2","0.0",,"35","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-27","0.00","0.0","0.8",,"32","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-28","0.00","0.0","0.8",,"27","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-29","0.00","0.0","0.8",,"30","11"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-11-30","0.00","0.0","0.0",,"35","11"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-01","0.09","0.0","0.0",,"39","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-02","0.00","0.0","0.0",,"36","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-03","0.03","0.0","0.0",,"38","21"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-04","0.02","0.0","0.0",,"44","31"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-05","0.00","0.0","0.0",,"60","35"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-06","0.00","0.0","0.0",,"33","31"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-07","0.00","0.0","0.0",,"27","23"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-08","0.09","0.8","0.0",,"34","18"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-09","0.00","0.0","0.8",,"35","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-10","0.00","0.0","0.4",,"21","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-11","0.00","0.0","0.4",,"24","18"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-12","0.00","0.0","0.4",,"23","8"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-13","0.00","0.2","0.4",,"24","14"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-14","0.40","4.6","0.4",,"11","4"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-15","0.02","0.7","4.7",,"24","7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-16","0.04","1.5","5.5",,"17","-7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-17","0.04","1.0","6.3",,"27","-2"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-18","0.00","0.0","5.9",,"31","21"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-19","0.12","0.4","4.7",,"36","26"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-20","0.49","0.0","4.7",,"34","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-21","1.40","0.0","3.9",,"33","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-22","0.14","0.0","3.9",,"35","24"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-23","0.00","0.1","3.9",,"27","23"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-24","0.00","0.0","4.3",,"14","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-25","0.24","4.6","4.3",,"25","-2"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-26","0.02","0.3","7.9",,"31","19"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-27","0.00","0.0","7.5",,"36","19"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-28","0.00","0.0","6.7",,"38","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-29","0.00","0.0","6.3",,"40","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-30","0.02","0.2","5.9",,"18","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2013-12-31","0.01","0.1","5.9",,"20","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-01","0.00","0.0","5.9",,"14","7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-02","0.02","0.2","5.5",,"2","-3"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-03","0.00","0.0","5.5",,"21","-13"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-04","0.12","1.0","5.5",,"32","4"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-05","0.64","3.8","6.3",,"34","26"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-06","0.00","0.0","8.7",,"23","15"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-07","0.00","0.0","8.7",,"7","-12"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-08","0.00","0.0","8.7",,"18","-1"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-09","0.09","1.2","8.3",,"28","2"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-10","0.28","0.0","9.1",,"36","10"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-11","0.11","0.0","7.1",,"44","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-12","0.00","0.0","5.9",,"38","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-13","0.00","0.0","5.1",,"45","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-14","0.00","0.0","3.5",,"40","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-15","0.00","0.0","3.5",,"32","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-16","0.15","2.4","3.5",,"32","20"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-17","0.05","0.9","5.1",,"37","26"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-18","0.00","0.0","5.5",,"27","21"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-19","0.05","0.5","5.1",,"27","17"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-20","0.00","0.0","5.1",,"15","11"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-21","0.00","0.0","5.1",,"5","-7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-22","0.01","0.1","5.1",,"8","-13"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-23","0.00","0.0","4.7",,"7","-3"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-24","0.12","1.6","4.7",,"19","-4"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-25","0.02","0.2","5.9",,"26","10"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-26","0.13","2.0","5.9",,"23","1"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-27","0.00","0.0","7.9",,"14","10"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-28","0.00","0.0","7.9",,"9","-4"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-29","0.00","0.0","7.9",,"16","-2"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-30","0.01","0.1","7.5",,"30","5"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-01-31","0.00","0.0","7.5",,"33","22"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-01","0.54","5.1","7.5",,"32","18"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-02","0.00","0.0","11.8",,"29","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-03","0.00","0.0","11.8",,"25","10"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-04","0.16","2.8","11.0",,"25","1"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-05","0.54","8.8","12.6",,"20","17"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-06","0.00","0.0","19.7",,"18","-6"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-07","0.00","0.0","15.7",,"14","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-08","0.00","0.0","15.0",,"17","0"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-09","0.08","0.9","14.2",,"18","0"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-10","0.00","0.0","14.6",,"19","2"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-11","0.00","0.0","14.2",,"15","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-12","0.00","0.0","13.8",,"23","-9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-13","0.01","0.1","13.8",,"28","1"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-14","0.00","0.0","13.0",,"31","15"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-15","0.00","0.0","11.8",,"25","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-16","0.02","0.4","11.8",,"18","3"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-17","0.28","3.1","12.2",,"29","-5"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-18","0.03","0.9","15.4",,"31","18"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-19","0.01","0.0","13.8",,"42","19"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-20","0.69","2.0","13.4",,"39","17"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-21","0.04","0.0","12.6",,"41","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-22","0.00","0.0","11.8",,"36","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-23","0.01","0.2","11.0",,"32","22"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-24","0.00","0.0","10.6",,"21","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-25","0.01","0.1","10.6",,"19","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-26","0.00","0.0","10.6",,"14","3"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-27","0.01","0.1","10.6",,"15","7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-02-28","0.00","0.0","10.6",,"21","-4"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-01","0.20","2.8","10.6",,"28","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-02","0.00","0.0","12.2",,"15","7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-03","0.00","0.0","12.2",,"11","-4"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-04","0.05","1.3","12.2",,"17","-7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-05","0.00","0.0","13.0",,"24","0"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-06","0.01","0.2","13.0",,"28","3"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-07","0.00","0.0","12.2",,"39","6"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-08","0.00","0.0","11.8",,"33","28"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-09","0.00","0.0","10.6",,"34","11"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-10","0.00","0.0","9.8",,"45","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-11","0.02","0.3","9.1",,"53","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-12","0.87","6.7","6.3",,"33","17"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-13","0.00","0.0","13.4",,"29","0"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-14","0.00","0.0","11.8",,"52","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-15","0.00","0.0","6.3",,"38","28"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-16","0.00","0.0","6.3",,"18","7"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-17","0.00","0.0","6.3",,"25","2"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-18","0.00","0.0","5.9",,"36","16"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-19","0.14","0.0","5.9",,"42","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-20","0.00","0.0","5.5",,"36","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-21","0.05","0.8","3.9",,"38","25"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-22","0.00","0.0","4.3",,"36","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-23","0.00","0.0","3.9",,"22","12"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-24","0.00","0.0","3.5",,"25","10"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-25","0.00","0.0","3.5",,"33","13"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-26","0.00","0.0","3.5",,"25","9"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-27","0.18","0.2","3.1",,"40","12"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-28","0.03","0.0","2.8",,"49","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-29","0.00","0.0","2.8",,"37","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-30","0.00","0.0","1.6",,"44","28"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-03-31","0.00","0.0","0.0",,"54","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-01","0.00","0.0","0.0",,"45","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-02","0.00","0.0","0.0",,"45","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-03","0.00","0.0","0.0",,"42","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-04","0.43","0.0","0.0",,"44","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-05","0.00","0.0","0.0",,"39","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-06","0.00","0.0","0.0",,"54","23"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-07","0.73","0.0","0.0",,"50","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-08","0.04","0.0","0.0",,"55","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-09","0.00","0.0","0.0",,"52","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-10","0.00","0.0","0.0",,"67","33"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-11","0.01","0.0","0.0",,"61","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-12","0.46","0.0","0.0",,"61","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-13","0.00","0.0","0.0",,"72","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-14","0.43","0.8","0.0",,"72","47"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-15","0.05","0.8","0.8",,"32","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-16","0.00","0.0","0.0",,"42","19"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-17","0.00","0.0","0.0",,"47","27"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-18","0.02","0.0","0.0",,"52","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-19","0.00","0.0","0.0",,"54","32"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-20","0.00","0.0","0.0",,"57","30"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-21","0.14","0.0","0.0",,"71","39"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-22","0.03","0.0","0.0",,"57","48"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-23","0.00","0.0","0.0",,"48","36"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-24","0.00","0.0","0.0",,"55","29"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-25","0.19","0.0","0.0",,"51","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-26","0.00","0.0","0.0",,"47","37"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-27","0.00","0.0","0.0",,"56","34"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-28","0.00","0.0","0.0",,"56","35"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-29","1.06","0.0","0.0",,"48","43"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-04-30","0.17","0.0","0.0",,"46","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-01","0.03","0.0","0.0",,"61","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-02","0.02","0.0","0.0",,"54","44"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-03","0.13","0.0","0.0",,"54","46"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-04","0.00","0.0","0.0",,"58","39"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-05","0.00","0.0","0.0",,"60","38"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-06","0.00","0.0","0.0",,"61","42"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-07","0.00","0.0","0.0",,"58","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-08","0.00","0.0","0.0",,"67","49"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-09","0.02","0.0","0.0",,"76","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-10","0.00","0.0","0.0",,"68","59"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-11","0.00","0.0","0.0",,"73","41"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-12","0.20","0.0","0.0",,"76","50"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-13","0.13","0.0","0.0",,"69","53"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-14","0.51","0.0","0.0",,"67","55"
"CA00615S001","TORONTO NORTH YORK, ON CA","2014-05-15","0.69","0.0","0.0",,"71","52"
